incident_id,year,name,,killed,injured,Total
274219,2015,Metro School,,0,1,1
342262,2015,Salisbury High,,1,0,1
311031,2015,Reaching All Minds Academy,,1,2,3
411473,2015,BETHESDA CHRISTIAN ACADEMY,,0,1,1
326726,2015,Bethel Middle,,1,0,1
418127,2015,Central Elementary,,0,1,1
427813,2015,Williams Academy,,1,0,1
427834,2015,W H Robinson Elementary,,0,1,1
337077,2015,CHRIST COVENANT SCHOOL,,1,0,1
376601,2015,EPIPHANY SCHOOL,,0,1,1
378229,2015,Carolina Forest Elementary,,1,0,1
472395,2015,FELLOWSHIP CHRISTIAN ACADEMY,,1,0,1
312152,2015,ANNUNCIATION CATHOLIC SCHOOL,,1,1,2
283377,2015,Southeast Elementary,,0,1,1
474737,2015,Southeast Elementary,,1,0,1
279394,2015,Kinston High,,0,1,1
309238,2015,Southeast Elementary,,0,1,1
299036,2015,Southeast Elementary,,0,1,1
320099,2015,Children's Village Academy,,0,1,1
400256,2015,Children's Village Academy,,0,1,1
395784,2015,Southeast Elementary,,0,3,3
443539,2015,Children's Village Academy,,0,2,2
349100,2015,Southeast Elementary,,0,1,1
306698,2015,Southeast Elementary,,0,1,1
368595,2015,Whiteville High,,1,1,2
288323,2015,North Brunswick High,,0,1,1
436865,2015,Chadbourn Middle,,1,0,1
477563,2015,Holly Tree Elementary,,1,0,1
277393,2015,Career Readiness Academy at Mosl,,0,1,1
277384,2015,WILMINGTON SDA SCHOOL,,0,1,1
367694,2015,Isaac M Bear Early College High,,0,1,1
301394,2015,Williston Middle,,0,1,1
322671,2015,Williston Middle,,0,1,1
382726,2015,New Hanover High,,0,1,1
461984,2015,Lake Forest Academy,,0,1,1
468968,2015,Williston Middle,,1,4,5
375719,2015,Gregory School of Math Science a,,0,1,1
440001,2015,Gregory School of Math Science a,,0,1,1
292536,2015,Douglass Academy,,0,1,1
409319,2015,Douglass Academy,,0,1,1
429938,2015,Gregory School of Math Science a,,0,1,1
373515,2015,Lake Forest Academy,,0,1,1
455284,2015,Lake Forest Academy,,0,1,1
328456,2015,Williston Middle,,1,0,1
277389,2015,Williston Middle,,0,1,1
443557,2015,Lake Forest Academy,,0,1,1
285881,2015,D.C. Virgo  Preparatory Academy,,0,1,1
324901,2015,Williston Middle,,0,1,1
463966,2015,Lake Forest Academy,,0,1,1
442099,2015,Wrightsboro Elementary,,1,0,1
306061,2015,Hoke County High,,0,1,1
311556,2015,J W McLauchlin Elementary,,0,1,1
388549,2015,Magnolia Elementary,,1,0,1
298489,2015,W H Knuckles,,1,0,1
2774309,2015,Tanglewood Elementary,,0,1,1
376647,2015,Rowland Norment Elementary,,0,3,3
366119,2015,Lumberton Senior High,,0,1,1
322688,2015,W H Knuckles,,1,0,1
305246,2015,Lumberton Junior High,,0,1,1
425962,2015,Butler Avenue Elementary,,0,1,1
425966,2015,Butler Avenue Elementary,,0,2,2
474388,2015,HARVEST PREPARATORY ACADEMY,,0,1,1
474367,2015,College Lakes Elementary,,0,1,1
306040,2015,Massey Hill Classical High,,0,2,2
366697,2015,J W Coon Elementary,,0,1,1
276429,2015,Ponderosa Elementary,,0,1,1
381196,2015,Morganton Road Elementary,,0,2,2
325585,2015,Luther Nick Jeralds Middle,,1,0,1
308055,2015,FLAMING SWORD CHRISTIAN ACADEMY,,0,1,1
295241,2015,United Community School,,0,1,1
410956,2015,Nations Ford Elementary,,0,1,1
395245,2015,MOSAIC SCHOOL,,0,1,1
400600,2015,Lincoln Heights Academy,,1,0,1
350714,2015,University Park Creative Arts,,0,1,1
275650,2015,West Charlotte High,,2,0,2
379659,2015,West Charlotte High,,1,0,1
340166,2015,Oaklawn Language Academy,,0,2,2
368585,2015,Devonshire Elementary,,0,1,1
458008,2015,Lawrence Orr Elementary,,1,0,1
408641,2015,Briarwood Elementary,,1,0,1
318640,2015,Devonshire Elementary,,2,0,2
436208,2015,Cochrane Collegiate Academy,,1,0,1
449827,2015,West Mecklenburg High,,0,1,1
274273,2015,ALEXANDER YOUTH NETWORK,,0,1,1
428247,2015,Barringer Academic Center,,0,4,4
468347,2015,Ashley Park PreK-8 School,,0,1,1
326645,2015,Thomasboro Academy,,0,1,1
455440,2015,Barringer Academic Center,,0,1,1
436549,2015,Aristotle Preparatory Academy,,1,1,2
440134,2015,Bruns Academy,,1,0,1
314671,2015,Thomasboro Academy,,0,1,1
325583,2015,Kennedy Charter,,0,1,1
274268,2015,PAW CREEK CHRISTIAN ACADEMY,,1,0,1
274271,2015,PAW CREEK CHRISTIAN ACADEMY,,0,1,1
297229,2015,Druid Hills Academy,,3,0,3
282802,2015,Sugar Creek Charter,,0,1,1
446505,2015,Turning Point Academy,,0,1,1
327189,2015,Turning Point Academy,,1,0,1
446502,2015,Winterfield Elementary,,0,2,2
347612,2015,Hawthorne High,,0,1,1
291097,2015,Commonwealth High,,0,1,1
366588,2015,Hawthorne High,,1,1,2
397390,2015,Billingsville Elementary,,1,0,1
288124,2015,Billingsville Elementary,,0,1,1
443981,2015,TRINITY EPISCOPAL SCHOOL,,0,1,1
474374,2015,BAL-PERAZIM CHRISTIAN ACADEMY,,0,1,1
451074,2015,SACRED HEART CATHOLIC SCHOOL,,0,1,1
414880,2015,Salisbury High,,0,2,2
381191,2015,Pinnacle Elementary,,1,0,1
387634,2015,Homebound/ Hospital Education,,0,1,1
338310,2015,Early College of Forsyth Co,,1,0,1
475311,2015,OUR LADY OF MERCY SCHOOL,,0,2,2
382809,2015,OUR LADY OF MERCY SCHOOL,,1,0,1
324909,2015,Ibraham Elementary,,0,1,1
408046,2015,Quality Education Academy,,0,1,1
416635,2015,Salisbury High,,0,2,2
338312,2015,Main Street Academy,,1,0,1
439330,2015,Fairview Elementary,,1,0,1
281779,2015,Fairview Elementary,,0,1,1
298060,2015,Johnson Street Global Studies,,1,0,1
347800,2015,Douglass Elementary,,0,1,1
375690,2015,Bragg Street Academy,,0,2,2
477504,2015,Bragg Street Academy,,0,1,1
419359,2015,Southern Lee High School,,1,0,1
446640,2015,Stokesdale Elementary,,0,1,1
392481,2015,Hampton Elem Univ Partnership,,1,0,1
458496,2015,Washington Elementary,,0,1,1
477521,2015,Washington Elementary,,0,1,1
394570,2015,Clara J Peck Elementary,,0,1,1
321208,2015,Clara J Peck Elementary,,2,0,2
385585,2015,Bessemer Elementary,,0,1,1
364855,2015,Erwin Montessori,,0,1,1
293199,2015,David D Jones Elementary,,0,1,1
455794,2015,Wiley Accel/Enrichment,,0,1,1
282796,2015,Allen Middle,,1,0,1
351165,2015,FREEDOM CENTER FOR CREATIVE ARTS,,0,1,1
432503,2015,Archer Elementary,,1,1,2
314095,2015,The Academy at Smith,,0,1,1
458488,2015,Edwin A Alderman Elementary,,0,1,1
330596,2015,Middle College High @ NC A&T,,0,1,1
436850,2015,Middle College High @ NC A&T,,1,1,2
472427,2015,Northside Elementary,,1,0,1
455724,2015,Goldsboro High,,0,1,1
354083,2015,Edgewood Cmty Developmental,,1,0,1
390121,2015,Wayne Middle / High Academy,,1,1,2
351428,2015,Wayne School of Engineering,,0,1,1
450578,2015,ST MARY SCHOOL,,0,1,1
432063,2015,School Street Elementary,,1,0,1
328961,2015,Dillard Middle,,0,1,1
326729,2015,Dillard Middle,,0,1,1
445487,2015,Eastern Wayne Middle,,1,0,1
439508,2015,Henderson Collegiate,,0,1,1
336085,2015,Wake Forest Middle School,,1,0,1
405694,2015,Hunter Elementary,,0,1,1
367643,2015,Ligon Middle,,1,0,1
414870,2015,Ligon Middle,,0,1,1
322722,2015,Partnership Elementary,,0,1,1
311329,2015,Daniels Middle,,1,1,2
431703,2015,UPPER ROOM CHRISTIAN ACADEMY,,0,1,1
326668,2015,KIPP Durham College Preparatory,,0,1,1
427859,2015,Healthy Start Academy,,1,0,1
308063,2015,KIPP Durham College Preparatory,,0,1,1
475295,2015,Healthy Start Academy,,1,0,1
461977,2015,Healthy Start Academy,,1,0,1
400676,2015,Global Scholars Academy,,0,1,1
408041,2015,Durham School of the Arts,,0,1,1
471767,2015,Burton Elementary,,0,2,2
326676,2015,Reaching All Minds Academy,,0,1,1
339164,2015,Maureen Joy Charter School,,0,1,1
444950,2015,Holton Career and Resource Cente,,0,1,1
453966,2015,Boiling Springs Elementary,,1,0,1
339769,2015,Reaching All Minds Academy,,0,1,1
416592,2015,Salisbury High,,0,1,1
334418,2015,Reaching All Minds Academy,,0,1,1
327196,2015,Y E Smith Elementary,,0,1,1
366633,2015,FELLOWSHIP BAPTIST ACADEMY,,0,2,2
314123,2015,Holton Career and Resource Cente,,0,1,1
329285,2015,Maureen Joy Charter School,,0,1,1
456044,2015,Lakeview School,,0,2,2
279738,2015,TRINITY SCHOOL OF DURHAM & CHAPEL HILL,,0,1,1
324962,2015,The Institute Development Young,,0,1,1
475299,2015,Hillside New Tech High,,0,2,2
356898,2015,FAITH ASSEMBLY CHRISTIAN ACADEMY,,1,0,1
444952,2015,Lakewood Montessori Middle,,1,0,1
412633,2015,INTERNATIONAL MONTESSORI SCHOOL,,0,1,1
382787,2015,J D Clement Early College HS,,0,1,1
476987,2015,FAITH ASSEMBLY CHRISTIAN ACADEMY,,0,2,2
352234,2015,Morehead Montessori,,0,1,1
315204,2015,Lowe's Grove Middle,,0,1,1
390417,2015,Baskerville Elementary,,0,2,2
401282,2015,Baskerville Elementary,,0,1,1
435748,2015,Baskerville Elementary,,0,1,1
475305,2015,J W Parker Middle,,1,0,1
2684372,2015,Williford Elementary,,1,0,1
443262,2015,G R Edwards Middle,,1,0,1
415582,2015,OUR LADY OF PERPETUAL HELP CATHOLIC SCHOOL,,1,0,1
340884,2015,Elm City Middle,,0,1,1
304287,2015,Junius H Rose High,,0,1,1
311584,2015,Vidant  Health,,1,0,1
376356,2015,Lakeforest Elementary,,1,0,1
374899,2015,Lakeforest Elementary,,1,0,1
281745,2015,Vidant  Health,,0,1,1
454819,2015,Vidant  Health,,1,0,1
409356,2015,Chaloner Middle School,,0,1,1
369575,2015,Roanoke Rapids High School,,0,1,1
342272,2015,Stokes,,0,1,1
435879,2015,Princeville Elementary,,1,0,1
455809,2015,Eastern Elementary,,0,1,1
289584,2015,Washington High,,0,2,2
339774,2015,Milton M Daniels Learning Cntr,,1,0,1
474732,2015,B C Ed Tech Center,,1,0,1
317279,2015,Sheep-Harney Elementary,,0,1,1
427065,2015,P W Moore Elementary,,0,1,1
332807,2015,CamTech High,,1,0,1
411042,2015,Columbia Middle,,1,0,1
317738,2015,John A Holmes High,,0,3,3
433336,2015,John A Holmes High,,0,2,2
385058,2015,Cherryville Elementary,,2,0,2
371519,2015,FIRST WESLEYAN CHRISTIAN SCHOOL,,0,1,1
477175,2015,Warlick Academy,,1,0,1
352208,2015,West Elementary,,1,1,2
379667,2015,Benton Heights Elementary,,1,0,1
459135,2015,Sterling Elementary,,3,0,3
335378,2015,Salisbury High,,0,1,1
370095,2015,Forest Park Elementary,,0,1,1
661900,2016,New Hanover High,,1,0,1
631194,2016,West Charlotte High,,0,2,2
564080,2016,North Whiteville Academy,,1,0,1
613167,2016,BAL-PERAZIM CHRISTIAN ACADEMY,,0,1,1
550200,2016,BAL-PERAZIM CHRISTIAN ACADEMY,,1,0,1
732223,2016,LIBERTY CHRISTIAN ACADEMY,,0,1,1
719099,2016,BAL-PERAZIM CHRISTIAN ACADEMY,,0,1,1
625750,2016,BAL-PERAZIM CHRISTIAN ACADEMY,,1,0,1
501554,2016,The Downtown School,,1,0,1
560023,2016,EPHESUS JR ACADEMY,,0,1,1
565385,2016,OUR LADY OF MERCY SCHOOL,,1,0,1
600028,2016,Wiley Magnet Middle,,0,1,1
566603,2016,Kimberley Park Elementary,,1,0,1
568882,2016,Easton Elementary School,,1,0,1
713626,2016,Easton Elementary School,,1,0,1
733889,2016,Donna L Loflin Elementary,,0,1,1
520302,2016,Walter M Williams High,,0,1,1
545562,2016,Hugh M Cummings High,,0,1,1
487990,2016,Efland Cheeks Elementary,,1,0,1
620240,2016,Middle College GTCC High Point,,1,0,1
636130,2016,Johnson Street Global Studies,,0,1,1
724299,2016,North Whiteville Academy,,0,1,1
519696,2016,Central Middle,,0,2,2
545568,2016,Children's Village Academy,,0,1,1
551521,2016,Southeast Elementary,,0,1,1
606881,2016,Southeast Elementary,,0,1,1
626736,2016,Southeast Elementary,,0,1,1
493634,2016,Children's Village Academy,,1,0,1
489301,2016,Southeast Elementary,,0,1,1
524329,2016,Southeast Elementary,,0,1,1
602893,2016,Grifton,,0,1,1
491329,2016,Northwoods Park Middle,,0,1,1
561496,2016,White Oak High,,0,1,1
533696,2016,FELLOWSHIP CHRISTIAN ACADEMY,,1,0,1
493639,2016,La Grange Elementary,,0,1,1
620201,2016,W H Robinson Elementary,,0,1,1
635809,2016,Success Institute Charter,,0,2,2
489297,2016,Northview School,,1,0,1
606197,2016,Glen Arden Elementary,,1,0,1
500948,2016,Summit Charter,,1,0,1
654216,2016,East McDowell Middle,,0,1,1
607952,2016,Hendersonville High,,0,2,2
658463,2016,CAROLINA DAY SCHOOL,,0,3,3
617821,2016,CAROLINA DAY SCHOOL,,1,0,1
558217,2016,Ira B Jones Elementary,,1,1,2
687919,2016,MONTESSORI LEARNING CENTER OF ASHEVILLE,,0,1,1
727607,2016,ASHEVILLE SCHOOL,,1,1,2
608637,2016,Hall Fletcher Elementary,,0,1,1
737056,2016,MONTESSORI LEARNING CENTER OF ASHEVILLE,,0,1,1
557012,2016,Chadbourn Middle,,1,0,1
501552,2016,Career Readiness Academy at Mosl,,0,1,1
683381,2016,Dr Hubert Eaton Sr Elem,,1,0,1
713675,2016,Career Readiness Academy at Mosley PLC,,0,1,1
588387,2016,Williston Middle,,0,1,1
608877,2016,Douglass Academy,,0,1,1
550092,2016,Williston Middle,,0,1,1
678490,2016,Janie C Hargrave Elem,,1,0,1
537987,2016,Lake Forest Academy,,1,1,2
626705,2016,Williston Middle,,1,0,1
653369,2016,Williston Middle,,0,1,1
605200,2016,The International School at Gregory,,0,1,1
544141,2016,Douglass Academy,,0,1,1
585877,2016,Douglass Academy,,0,2,2
507501,2016,HIGH POINT CHRISTIAN ACADEMY,,0,1,1
550204,2016,Northwest Elementary,,1,0,1
485141,2016,CAROLINA BAPTIST ACADEMY,,0,1,1
656625,2016,THE INCREASE LEARNING CENTER,,0,2,2
648748,2016,CAROLINA BAPTIST ACADEMY,,1,0,1
665729,2016,Floyd L Knight Children Center,,1,0,1
660429,2016,Hampton Elem Univ Partnership,,0,1,1
537965,2016,Hampton Elem Univ Partnership,,0,3,3
665735,2016,Washington Elementary,,0,1,1
638274,2016,Hampton Elem Univ Partnership,,0,1,1
707725,2016,Lumberton Junior High,,0,1,1
502181,2016,North Laurinburg Elementary,,1,0,1
483823,2016,GREATER FAYETTEVILLE ADVENTIST,,0,1,1
485129,2016,Douglas Byrd High,,0,1,1
610581,2016,William H Owen Elementary,,0,1,1
695594,2016,Westover High,,0,1,1
721687,2016,Ponderosa Elementary,,1,0,1
673589,2016,Walker Spivey Elementary,,1,2,3
537407,2016,Ramsey Street High,,1,0,1
522721,2016,Ferguson-Easley Elementary,,0,1,1
525953,2016,Ramsey Street High,,2,0,2
627846,2016,FLAMING SWORD CHRISTIAN ACADEMY,,0,2,2
700680,2016,Luther Nick Jeralds Middle,,0,1,1
635824,2016,South Charlotte Middle,,1,1,2
577588,2016,BRISBANE ACADEMY PREPARATORY SCHOOL,,0,1,1
577586,2016,West Charlotte High,,0,1,1
700950,2016,Lincoln Heights Academy,,0,1,1
506426,2016,University Park Creative Arts,,0,1,1
542582,2016,Williston Middle,,0,1,1
664713,2016,Lake Forest Academy,,0,1,1
659685,2016,New Hanover High,,1,0,1
737031,2016,D.C. Virgo  Preparatory Academy,,0,1,1
678938,2016,Douglass Academy,,0,1,1
562562,2016,Douglass Academy,,0,1,1
542585,2016,Gregory School of Math Science a,,0,2,2
535962,2016,Douglass Academy,,0,1,1
720766,2016,D.C. Virgo  Preparatory Academy,,0,2,2
639023,2016,Williston Middle,,0,1,1
659124,2016,Manchester Elementary,,0,2,2
692285,2016,Southern Pines Primary,,0,1,1
521154,2016,Saint Pauls Middle,,1,0,1
538988,2016,Rowland Middle,,0,2,2
550100,2016,South Robeson High,,1,1,2
572895,2016,Scurlock Elementary,,0,1,1
579438,2016,Scurlock Elementary,,0,1,1
499501,2016,Scurlock Elementary,,0,1,1
606597,2016,Lumberton Junior High,,1,0,1
625223,2016,High School Ahead Academy,,0,1,1
665744,2016,Rankin Elementary,,1,0,1
678415,2016,Wiley Accel/Enrichment,,0,2,2
627851,2016,Wiley Accel/Enrichment,,1,0,1
605568,2016,Wiley Accel/Enrichment,,0,1,1
677622,2016,Wiley Accel/Enrichment,,0,1,1
588383,2016,Wiley Accel/Enrichment,,0,1,1
487984,2016,Wiley Accel/Enrichment,,0,1,1
557014,2016,Gillespie Park Elementary,,0,1,1
486633,2016,David D Jones Elementary,,0,1,1
730050,2016,Wiley Accel/Enrichment,,1,0,1
640053,2016,Sedgefield Elementary,,0,2,2
639361,2016,Middle College High @ NC A&T,,0,1,1
593601,2016,Cooper Elementary,,1,0,1
603688,2016,Dillard Middle,,1,0,1
512455,2016,Carver Heights Elementary,,0,1,1
496468,2016,Meadow Lane Elementary,,1,0,1
503076,2016,Eaton-Johnson Middle,,1,0,1
652239,2016,North Wake College and Career Academy,,0,1,1
660422,2016,Moore Square Museum Magnet Middle,,1,0,1
551503,2016,Hunter Elementary,,0,1,1
553658,2016,Wake Young Men's Leadership Acad,,0,2,2
507504,2016,Ligon Middle,,0,1,1
555403,2016,Phillips High,,0,1,1
661471,2016,Bugg Elementary,,1,0,1
656572,2016,Wake Early College of Health and Science,,0,1,1
696872,2016,Phillips High,,1,0,1
594168,2016,Durham School of the Arts,,0,1,1
606502,2016,Burton Elementary,,1,0,1
716730,2016,KIPP Durham College Preparatory,,0,1,1
625225,2016,Eastway Elementary,,0,1,1
585885,2016,Burton Elementary,,0,1,1
653050,2016,Eastway Elementary,,0,2,2
690006,2016,Maureen Joy Charter School,,0,2,2
505457,2016,Reaching All Minds Academy,,0,1,1
653053,2016,Maureen Joy Charter School,,0,1,1
635458,2016,Middle College HS @ DTCC,,0,3,3
733552,2016,Reaching All Minds Academy,,1,0,1
523264,2016,FELLOWSHIP BAPTIST ACADEMY,,1,0,1
738385,2016,Southern School of Energy and Sustainabi,,0,1,1
760914,2016,Reaching All Minds Academy,,0,1,1
481080,2016,FELLOWSHIP BAPTIST ACADEMY,,0,1,1
683076,2016,Brogden Middle,,0,1,1
721990,2016,Sandy Ridge Elementary,,1,0,1
496453,2016,The Institute Development Young,,0,1,1
690294,2016,Fayetteville Street Elementary,,1,0,1
540047,2016,FIVE OAKS SEVENTH-DAY ADVENTIST CHRISTIAN SCHOOL,,0,2,2
689853,2016,J D Clement Early College HS,,0,1,1
491335,2016,C C Spaulding Elementary,,0,1,1
529299,2016,C C Spaulding Elementary,,2,0,2
627463,2016,Lowe's Grove Middle,,1,0,1
724116,2016,Kestrel Heights School,,0,1,1
501558,2016,Baskerville Elementary,,0,1,1
509332,2016,Williford Elementary,,0,1,1
493642,2016,Williford Elementary,,0,1,1
517558,2016,G R Edwards Middle,,0,1,1
688969,2016,G R Edwards Middle,,0,2,2
531173,2016,Williford Elementary,,0,1,1
542591,2016,Williford Elementary,,1,0,1
610577,2016,Rocky Mount Middle,,0,1,1
677955,2016,Bethel Elementary,,0,1,1
526443,2016,Bethel Elementary,,0,1,1
718032,2016,South Greenville Elementary,,0,3,3
499523,2016,CALVARY CHRISTIAN ACADEMY,,0,1,1
609912,2016,East Carolina Laboratory School,,0,1,1
477532,2016,KIPP Halifax College Prep,,0,3,3
616913,2016,Chaloner Middle School,,0,1,1
499530,2016,Princeville Elementary,,0,1,1
608873,2016,W A Pattillo Middle,,0,2,2
534915,2016,Eastern Elementary,,0,2,2
563917,2016,Winstead Elementary,,1,0,1
734308,2016,P W Moore Elementary,,0,1,1
692260,2016,P W Moore Elementary,,0,2,2
681922,2016,Bostian Elementary,,0,1,1
627459,2016,Pleasant Ridge Elementary,,0,1,1
668154,2016,Piedmont Community Charter School,,0,1,1
701999,2016,East Elementary,,0,1,1
689987,2016,Wolfe School,,0,1,1
486641,2016,Park View Elementary,,0,1,1
601169,2016,Pineville Elementary,,1,1,2
662590,2016,Henderson High,,1,0,1
727809,2016,Salisbury High,,1,0,1
559962,2016,ST JOHN'S KINDERGARTEN,,0,2,2
606876,2016,Henderson High,,0,1,1
576035,2016,North Rowan High,,0,1,1
697973,2016,Charlotte Lab School,,0,1,1
517442,2016,Charlotte Lab School,,0,1,1
641381,2016,Irwin Academic Center,,0,2,2
622267,2016,Dilworth Elementary,,0,1,1
622262,2016,Marie G Davis IB,,0,1,1
565379,2016,VERITAS Community School CFA,,0,2,2
517428,2016,Elizabeth Traditional Elem,,0,1,1
573014,2016,Highland Mill Montessori,,0,1,1
701283,2016,Garinger High,,0,1,1
640640,2016,Garinger High,,0,2,2
525585,2016,Commonwealth High,,1,0,1
550189,2016,Commonwealth High,,0,1,1
728339,2016,Merry Oaks Elementary,,0,2,2
720785,2016,Commonwealth High,,0,1,1
676733,2016,Hawthorne High,,1,0,1
540061,2016,CHARLOTTE LEADERSHIP ACADEMY,,0,1,1
728286,2016,Sugar Creek Charter,,0,4,4
591209,2016,VERITAS Community School CFA,,0,1,1
677600,2016,Walter G Byers School,,0,1,1
646520,2016,VERITAS Community School CFA,,0,1,1
589159,2016,Aristotle Preparatory Academy,,0,5,5
521161,2016,Kennedy Charter,,0,1,1
517544,2016,Allenbrook Elementary,,1,0,1
555381,2016,Thomasboro Academy,,0,1,1
737490,2016,Movement Charter School,,0,1,1
525956,2016,Barringer Academic Center,,1,0,1
527425,2016,Kennedy Charter,,0,1,1
727033,2016,Thomasboro Academy,,1,0,1
728637,2016,PAW CREEK CHRISTIAN ACADEMY,,0,1,1
676122,2016,HOLY TRINITY CATHOLIC MIDDLE SCHOOL,,0,1,1
585076,2016,Charlotte Secondary,,0,1,1
624403,2016,Idlewild Elementary,,0,1,1
726152,2016,Idlewild Elementary,,1,0,1
640574,2016,Albemarle Road Middle,,0,1,1
659329,2016,United Community School,,1,0,1
617815,2016,Martin Luther King Jr Middle,,0,2,2
519073,2016,Cochrane Collegiate Academy,,0,2,2
500943,2016,HICKORY GROVE CHRISTIAN SCHOOL,,0,1,1
489299,2016,Cochrane Collegiate Academy,,0,1,1
513969,2016,BEREAN JR ACADEMY,,0,1,1
722969,2016,Eastern Wayne Middle,,0,1,1
886953,2017,EMMANUEL LUTHERN SCHOOL,,0,1,1
771740,2017,FRENCH BROAD RIVER ACADEMY-GIRLS CAMPUS,,0,1,1
743700,2017,Children's Village Academy,,0,1,1
893163,2017,Southeast Elementary,,0,1,1
764049,2017,Southeast Elementary,,1,0,1
955424,2017,Central Middle,,0,1,1
1006077,2017,North Whiteville Academy,,1,1,2
1016583,2017,Chadbourn Middle,,0,1,1
904121,2017,College Road Early Childhood Center,,0,1,1
804944,2017,Career Readiness Academy at Mosley PLC,,0,1,1
900749,2017,D.C. Virgo  Preparatory Academy,,1,0,1
768040,2017,Williston Middle,,1,1,2
887464,2017,D.C. Virgo  Preparatory Academy,,0,1,1
1664001,2017,Douglass Academy,,1,0,1
837951,2017,The International School at Gregory,,0,1,1
981881,2017,Lake Forest Academy,,1,0,1
951512,2017,New Hanover High,,1,0,1
1001709,2017,New Hanover High,,0,1,1
842874,2017,ST MARY CATHOLIC SCHOOL,,1,0,1
998229,2017,Douglass Academy,,0,1,1
740692,2017,Douglass Academy,,0,1,1
918557,2017,Southern Pines Primary,,0,1,1
752062,2017,COVENANT PREPARATORY SCHOOL,,0,1,1
898564,2017,Southside/Ashpole Elem,,0,1,1
870086,2017,Dillard Middle,,0,1,1
783594,2017,Hawk Eye Elementary,,1,0,1
838050,2017,Wayne Middle / High Academy,,1,1,2
831814,2017,Lumberton Senior High,,0,1,1
882845,2017,Rowland Norment Elementary,,0,1,1
983870,2017,Janie C Hargrave Elem,,0,1,1
758233,2017,Janie C Hargrave Elem,,1,0,1
889795,2017,I E Johnson Elementary,,0,1,1
807271,2017,LAURINBURG NORMAL & INDUSTRIAL INSTITUTE,,1,2,3
880861,2017,Carter High School,,0,4,4
930672,2017,WINSTON-SALEM STREET SCHOOL,,0,1,1
804617,2017,Homebound/ Hospital Education,,1,1,2
941995,2017,Carter High School,,0,1,1
990070,2017,Carver High,,0,1,1
860212,2017,Carver High,,1,1,2
927825,2017,Quality Education Academy,,0,1,1
963294,2017,Ashley Academy,,1,0,1
929491,2017,Forest Park Elementary,,0,1,1
803622,2017,Easton Elementary School,,1,0,1
853512,2017,Cook Literacy Model School,,1,0,1
870750,2017,Charles W McCrary Elementary,,0,1,1
927830,2017,NEIGHBORS GROVE CHRISTIAN ACADEMY,,0,1,1
763549,2017,BURLINGTON CHRISTIAN ACADEMY,,0,1,1
778947,2017,BURLINGTON CHRISTIAN ACADEMY,,1,0,1
796587,2017,Hugh M Cummings High,,1,1,2
817712,2017,Eastlawn Elementary,,0,1,1
770514,2017,Oak Hill Elementary,,0,1,1
770500,2017,Parkview Village Elementary,,0,1,1
1017980,2017,Fairview Elementary,,1,0,1
821801,2017,Triangle Lake Montessori Elem,,0,1,1
759846,2017,Montlieu Academy of Technology,,1,0,1
768862,2017,Ferndale Middle,,0,1,1
1015996,2017,Montlieu Academy of Technology,,0,2,2
1000403,2017,South End Elementary,,0,1,1
821200,2017,Bragg Street Academy,,1,0,1
1005944,2017,Hopewell Elementary,,1,1,2
915578,2017,Washington Elementary,,1,0,1
821141,2017,Washington Elementary,,0,1,1
851183,2017,James B Dudley High,,0,2,2
897569,2017,Peeler Open Elementary,,0,3,3
761630,2017,Hampton Elem Univ Partnership,,0,1,1
983083,2017,Peeler Open Elementary,,1,0,1
825758,2017,Washington Elementary,,1,0,1
839355,2017,HOPE ACADEMY,,0,1,1
915322,2017,Erwin Montessori,,1,0,1
787935,2017,Wiley Accel/Enrichment,,1,0,1
936714,2017,Middle College High at Bennett,,1,0,1
950601,2017,Ben L. Smith High School,,1,0,1
893147,2017,Middle College at NC A&T,,1,0,1
859589,2017,SCALE School,,1,0,1
867273,2017,Southeast Elementary,,0,1,1
744991,2017,Onslow Early College,,1,0,1
929479,2017,Dillard Middle,,0,1,1
1007110,2017,Eastern Wayne Middle,,0,1,1
810776,2017,Henderson Middle,,1,0,1
766259,2017,Southern Middle,,0,1,1
990121,2017,Hunter Elementary,,1,0,1
855276,2017,Wake Young Men's Leadership Academy,,0,1,1
855323,2017,Hunter Elementary,,0,1,1
802221,2017,CATHEDRAL SCHOOL,,0,1,1
779918,2017,ST MARY'S SCHOOL,,0,1,1
849588,2017,THE FLETCHER ACADEMY,,0,1,1
986743,2017,Wake Early College of Health and Science,,1,0,1
778959,2017,Hilburn Drive Academy,,0,1,1
814925,2017,Eastway Elementary,,0,2,2
1017701,2017,Global Scholars Academy,,0,1,1
960359,2017,Global Scholars Academy,,1,0,1
815090,2017,KIPP Durham College Preparatory,,0,2,2
927823,2017,Burton Elementary,,0,1,1
842548,2017,Durham School of the Arts,,1,0,1
740725,2017,Burton Elementary,,0,1,1
919230,2017,Burton Elementary,,0,1,1
748986,2017,Durham School of the Arts,,0,1,1
767334,2017,Global Scholars Academy,,0,1,1
792572,2017,Burton Elementary,,1,0,1
761814,2017,Global Scholars Academy,,0,1,1
934839,2017,Y E Smith Elementary,,0,1,1
844420,2017,Lakeview School,,0,1,1
818393,2017,Brogden Middle,,1,0,1
1013121,2017,The Institute Development Young Leaders,,0,1,1
856607,2017,Children's Village Academy,,2,0,2
859506,2017,Hillandale Elementary,,1,0,1
844422,2017,The Institute Development Young Leaders,,0,1,1
781548,2017,Hillside New Tech High,,0,2,2
940858,2017,J D Clement Early College HS,,0,1,1
