incident_id,year,name
274219,2015,Metro School
342262,2015,Salisbury High
311031,2015,Reaching All Minds Academy
411473,2015,BETHESDA CHRISTIAN ACADEMY
326726,2015,Bethel Middle
418127,2015,Central Elementary
427813,2015,Williams Academy
427834,2015,W H Robinson Elementary
337077,2015,CHRIST COVENANT SCHOOL
376601,2015,EPIPHANY SCHOOL
378229,2015,Carolina Forest Elementary
472395,2015,FELLOWSHIP CHRISTIAN ACADEMY
312152,2015,ANNUNCIATION CATHOLIC SCHOOL
283377,2015,Southeast Elementary
474737,2015,Southeast Elementary
279394,2015,Kinston High
309238,2015,Southeast Elementary
299036,2015,Southeast Elementary
320099,2015,Children's Village Academy
400256,2015,Children's Village Academy
395784,2015,Southeast Elementary
443539,2015,Children's Village Academy
349100,2015,Southeast Elementary
306698,2015,Southeast Elementary
368595,2015,Whiteville High
288323,2015,North Brunswick High
436865,2015,Chadbourn Middle
477563,2015,Holly Tree Elementary
277393,2015,Career Readiness Academy at Mosl
277384,2015,WILMINGTON SDA SCHOOL
367694,2015,Isaac M Bear Early College High
301394,2015,Williston Middle
322671,2015,Williston Middle
382726,2015,New Hanover High
461984,2015,Lake Forest Academy
468968,2015,Williston Middle
375719,2015,Gregory School of Math Science a
440001,2015,Gregory School of Math Science a
292536,2015,Douglass Academy
409319,2015,Douglass Academy
429938,2015,Gregory School of Math Science a
373515,2015,Lake Forest Academy
455284,2015,Lake Forest Academy
328456,2015,Williston Middle
277389,2015,Williston Middle
443557,2015,Lake Forest Academy
285881,2015,D.C. Virgo  Preparatory Academy
324901,2015,Williston Middle
463966,2015,Lake Forest Academy
442099,2015,Wrightsboro Elementary
306061,2015,Hoke County High
311556,2015,J W McLauchlin Elementary
388549,2015,Magnolia Elementary
298489,2015,W H Knuckles
2774309,2015,Tanglewood Elementary
376647,2015,Rowland Norment Elementary
366119,2015,Lumberton Senior High
322688,2015,W H Knuckles
305246,2015,Lumberton Junior High
425962,2015,Butler Avenue Elementary
425966,2015,Butler Avenue Elementary
474388,2015,HARVEST PREPARATORY ACADEMY
474367,2015,College Lakes Elementary
306040,2015,Massey Hill Classical High
366697,2015,J W Coon Elementary
276429,2015,Ponderosa Elementary
381196,2015,Morganton Road Elementary
325585,2015,Luther Nick Jeralds Middle
308055,2015,FLAMING SWORD CHRISTIAN ACADEMY
295241,2015,United Community School
410956,2015,Nations Ford Elementary
395245,2015,MOSAIC SCHOOL
400600,2015,Lincoln Heights Academy
350714,2015,University Park Creative Arts
275650,2015,West Charlotte High
379659,2015,West Charlotte High
340166,2015,Oaklawn Language Academy
368585,2015,Devonshire Elementary
458008,2015,Lawrence Orr Elementary
408641,2015,Briarwood Elementary
318640,2015,Devonshire Elementary
436208,2015,Cochrane Collegiate Academy
449827,2015,West Mecklenburg High
274273,2015,ALEXANDER YOUTH NETWORK
428247,2015,Barringer Academic Center
468347,2015,Ashley Park PreK-8 School
326645,2015,Thomasboro Academy
455440,2015,Barringer Academic Center
436549,2015,Aristotle Preparatory Academy
440134,2015,Bruns Academy
314671,2015,Thomasboro Academy
325583,2015,Kennedy Charter
274268,2015,PAW CREEK CHRISTIAN ACADEMY
274271,2015,PAW CREEK CHRISTIAN ACADEMY
297229,2015,Druid Hills Academy
282802,2015,Sugar Creek Charter
446505,2015,Turning Point Academy
327189,2015,Turning Point Academy
446502,2015,Winterfield Elementary
347612,2015,Hawthorne High
291097,2015,Commonwealth High
366588,2015,Hawthorne High
397390,2015,Billingsville Elementary
288124,2015,Billingsville Elementary
443981,2015,TRINITY EPISCOPAL SCHOOL
474374,2015,BAL-PERAZIM CHRISTIAN ACADEMY
451074,2015,SACRED HEART CATHOLIC SCHOOL
414880,2015,Salisbury High
381191,2015,Pinnacle Elementary
387634,2015,Homebound/ Hospital Education
338310,2015,Early College of Forsyth Co
475311,2015,OUR LADY OF MERCY SCHOOL
382809,2015,OUR LADY OF MERCY SCHOOL
324909,2015,Ibraham Elementary
408046,2015,Quality Education Academy
416635,2015,Salisbury High
338312,2015,Main Street Academy
439330,2015,Fairview Elementary
281779,2015,Fairview Elementary
298060,2015,Johnson Street Global Studies
347800,2015,Douglass Elementary
375690,2015,Bragg Street Academy
477504,2015,Bragg Street Academy
419359,2015,Southern Lee High School
446640,2015,Stokesdale Elementary
392481,2015,Hampton Elem Univ Partnership
458496,2015,Washington Elementary
477521,2015,Washington Elementary
394570,2015,Clara J Peck Elementary
321208,2015,Clara J Peck Elementary
385585,2015,Bessemer Elementary
364855,2015,Erwin Montessori
293199,2015,David D Jones Elementary
455794,2015,Wiley Accel/Enrichment
282796,2015,Allen Middle
351165,2015,FREEDOM CENTER FOR CREATIVE ARTS
432503,2015,Archer Elementary
314095,2015,The Academy at Smith
458488,2015,Edwin A Alderman Elementary
330596,2015,Middle College High @ NC A&T
436850,2015,Middle College High @ NC A&T
472427,2015,Northside Elementary
455724,2015,Goldsboro High
354083,2015,Edgewood Cmty Developmental
390121,2015,Wayne Middle / High Academy
351428,2015,Wayne School of Engineering
450578,2015,ST MARY SCHOOL
432063,2015,School Street Elementary
328961,2015,Dillard Middle
326729,2015,Dillard Middle
445487,2015,Eastern Wayne Middle
439508,2015,Henderson Collegiate
336085,2015,Wake Forest Middle School
405694,2015,Hunter Elementary
367643,2015,Ligon Middle
414870,2015,Ligon Middle
322722,2015,Partnership Elementary
311329,2015,Daniels Middle
431703,2015,UPPER ROOM CHRISTIAN ACADEMY
326668,2015,KIPP Durham College Preparatory
427859,2015,Healthy Start Academy
308063,2015,KIPP Durham College Preparatory
475295,2015,Healthy Start Academy
461977,2015,Healthy Start Academy
400676,2015,Global Scholars Academy
408041,2015,Durham School of the Arts
471767,2015,Burton Elementary
326676,2015,Reaching All Minds Academy
339164,2015,Maureen Joy Charter School
444950,2015,Holton Career and Resource Cente
453966,2015,Boiling Springs Elementary
339769,2015,Reaching All Minds Academy
416592,2015,Salisbury High
334418,2015,Reaching All Minds Academy
327196,2015,Y E Smith Elementary
366633,2015,FELLOWSHIP BAPTIST ACADEMY
314123,2015,Holton Career and Resource Cente
329285,2015,Maureen Joy Charter School
456044,2015,Lakeview School
279738,2015,TRINITY SCHOOL OF DURHAM & CHAPEL HILL
324962,2015,The Institute Development Young
475299,2015,Hillside New Tech High
356898,2015,FAITH ASSEMBLY CHRISTIAN ACADEMY
444952,2015,Lakewood Montessori Middle
412633,2015,INTERNATIONAL MONTESSORI SCHOOL
382787,2015,J D Clement Early College HS
476987,2015,FAITH ASSEMBLY CHRISTIAN ACADEMY
352234,2015,Morehead Montessori
315204,2015,Lowe's Grove Middle
390417,2015,Baskerville Elementary
401282,2015,Baskerville Elementary
435748,2015,Baskerville Elementary
475305,2015,J W Parker Middle
2684372,2015,Williford Elementary
443262,2015,G R Edwards Middle
415582,2015,OUR LADY OF PERPETUAL HELP CATHOLIC SCHOOL
340884,2015,Elm City Middle
304287,2015,Junius H Rose High
311584,2015,Vidant  Health
376356,2015,Lakeforest Elementary
374899,2015,Lakeforest Elementary
281745,2015,Vidant  Health
454819,2015,Vidant  Health
409356,2015,Chaloner Middle School
369575,2015,Roanoke Rapids High School
342272,2015,Stokes
435879,2015,Princeville Elementary
455809,2015,Eastern Elementary
289584,2015,Washington High
339774,2015,Milton M Daniels Learning Cntr
474732,2015,B C Ed Tech Center
317279,2015,Sheep-Harney Elementary
427065,2015,P W Moore Elementary
332807,2015,CamTech High
411042,2015,Columbia Middle
317738,2015,John A Holmes High
433336,2015,John A Holmes High
385058,2015,Cherryville Elementary
371519,2015,FIRST WESLEYAN CHRISTIAN SCHOOL
477175,2015,Warlick Academy
352208,2015,West Elementary
379667,2015,Benton Heights Elementary
459135,2015,Sterling Elementary
335378,2015,Salisbury High
370095,2015,Forest Park Elementary
661900,2016,New Hanover High
631194,2016,West Charlotte High
564080,2016,North Whiteville Academy
613167,2016,BAL-PERAZIM CHRISTIAN ACADEMY
550200,2016,BAL-PERAZIM CHRISTIAN ACADEMY
732223,2016,LIBERTY CHRISTIAN ACADEMY
719099,2016,BAL-PERAZIM CHRISTIAN ACADEMY
625750,2016,BAL-PERAZIM CHRISTIAN ACADEMY
501554,2016,The Downtown School
560023,2016,EPHESUS JR ACADEMY
565385,2016,OUR LADY OF MERCY SCHOOL
600028,2016,Wiley Magnet Middle
566603,2016,Kimberley Park Elementary
568882,2016,Easton Elementary School
713626,2016,Easton Elementary School
733889,2016,Donna L Loflin Elementary
520302,2016,Walter M Williams High
545562,2016,Hugh M Cummings High
487990,2016,Efland Cheeks Elementary
620240,2016,Middle College GTCC High Point
636130,2016,Johnson Street Global Studies
724299,2016,North Whiteville Academy
519696,2016,Central Middle
545568,2016,Children's Village Academy
551521,2016,Southeast Elementary
606881,2016,Southeast Elementary
626736,2016,Southeast Elementary
493634,2016,Children's Village Academy
489301,2016,Southeast Elementary
524329,2016,Southeast Elementary
602893,2016,Grifton
491329,2016,Northwoods Park Middle
561496,2016,White Oak High
533696,2016,FELLOWSHIP CHRISTIAN ACADEMY
493639,2016,La Grange Elementary
620201,2016,W H Robinson Elementary
635809,2016,Success Institute Charter
489297,2016,Northview School
606197,2016,Glen Arden Elementary
500948,2016,Summit Charter
654216,2016,East McDowell Middle
607952,2016,Hendersonville High
658463,2016,CAROLINA DAY SCHOOL
617821,2016,CAROLINA DAY SCHOOL
558217,2016,Ira B Jones Elementary
687919,2016,MONTESSORI LEARNING CENTER OF ASHEVILLE
727607,2016,ASHEVILLE SCHOOL
608637,2016,Hall Fletcher Elementary
737056,2016,MONTESSORI LEARNING CENTER OF ASHEVILLE
557012,2016,Chadbourn Middle
501552,2016,Career Readiness Academy at Mosl
683381,2016,Dr Hubert Eaton Sr Elem
713675,2016,Career Readiness Academy at Mosley PLC
588387,2016,Williston Middle
608877,2016,Douglass Academy
550092,2016,Williston Middle
678490,2016,Janie C Hargrave Elem
537987,2016,Lake Forest Academy
626705,2016,Williston Middle
653369,2016,Williston Middle
605200,2016,The International School at Gregory
544141,2016,Douglass Academy
585877,2016,Douglass Academy
507501,2016,HIGH POINT CHRISTIAN ACADEMY
550204,2016,Northwest Elementary
485141,2016,CAROLINA BAPTIST ACADEMY
656625,2016,THE INCREASE LEARNING CENTER
648748,2016,CAROLINA BAPTIST ACADEMY
665729,2016,Floyd L Knight Children Center
660429,2016,Hampton Elem Univ Partnership
537965,2016,Hampton Elem Univ Partnership
665735,2016,Washington Elementary
638274,2016,Hampton Elem Univ Partnership
707725,2016,Lumberton Junior High
502181,2016,North Laurinburg Elementary
483823,2016,GREATER FAYETTEVILLE ADVENTIST
485129,2016,Douglas Byrd High
610581,2016,William H Owen Elementary
695594,2016,Westover High
721687,2016,Ponderosa Elementary
673589,2016,Walker Spivey Elementary
537407,2016,Ramsey Street High
522721,2016,Ferguson-Easley Elementary
525953,2016,Ramsey Street High
627846,2016,FLAMING SWORD CHRISTIAN ACADEMY
700680,2016,Luther Nick Jeralds Middle
635824,2016,South Charlotte Middle
577588,2016,BRISBANE ACADEMY PREPARATORY SCHOOL
577586,2016,West Charlotte High
700950,2016,Lincoln Heights Academy
506426,2016,University Park Creative Arts
542582,2016,Williston Middle
664713,2016,Lake Forest Academy
659685,2016,New Hanover High
737031,2016,D.C. Virgo  Preparatory Academy
678938,2016,Douglass Academy
562562,2016,Douglass Academy
542585,2016,Gregory School of Math Science a
535962,2016,Douglass Academy
720766,2016,D.C. Virgo  Preparatory Academy
639023,2016,Williston Middle
659124,2016,Manchester Elementary
692285,2016,Southern Pines Primary
521154,2016,Saint Pauls Middle
538988,2016,Rowland Middle
550100,2016,South Robeson High
572895,2016,Scurlock Elementary
579438,2016,Scurlock Elementary
499501,2016,Scurlock Elementary
606597,2016,Lumberton Junior High
625223,2016,High School Ahead Academy
665744,2016,Rankin Elementary
678415,2016,Wiley Accel/Enrichment
627851,2016,Wiley Accel/Enrichment
605568,2016,Wiley Accel/Enrichment
677622,2016,Wiley Accel/Enrichment
588383,2016,Wiley Accel/Enrichment
487984,2016,Wiley Accel/Enrichment
557014,2016,Gillespie Park Elementary
486633,2016,David D Jones Elementary
730050,2016,Wiley Accel/Enrichment
640053,2016,Sedgefield Elementary
639361,2016,Middle College High @ NC A&T
593601,2016,Cooper Elementary
603688,2016,Dillard Middle
512455,2016,Carver Heights Elementary
496468,2016,Meadow Lane Elementary
503076,2016,Eaton-Johnson Middle
652239,2016,North Wake College and Career Academy
660422,2016,Moore Square Museum Magnet Middle
551503,2016,Hunter Elementary
553658,2016,Wake Young Men's Leadership Acad
507504,2016,Ligon Middle
555403,2016,Phillips High
661471,2016,Bugg Elementary
656572,2016,Wake Early College of Health and Science
696872,2016,Phillips High
594168,2016,Durham School of the Arts
606502,2016,Burton Elementary
716730,2016,KIPP Durham College Preparatory
625225,2016,Eastway Elementary
585885,2016,Burton Elementary
653050,2016,Eastway Elementary
690006,2016,Maureen Joy Charter School
505457,2016,Reaching All Minds Academy
653053,2016,Maureen Joy Charter School
635458,2016,Middle College HS @ DTCC
733552,2016,Reaching All Minds Academy
523264,2016,FELLOWSHIP BAPTIST ACADEMY
738385,2016,Southern School of Energy and Sustainabi
760914,2016,Reaching All Minds Academy
481080,2016,FELLOWSHIP BAPTIST ACADEMY
683076,2016,Brogden Middle
721990,2016,Sandy Ridge Elementary
496453,2016,The Institute Development Young
690294,2016,Fayetteville Street Elementary
540047,2016,FIVE OAKS SEVENTH-DAY ADVENTIST CHRISTIAN SCHOOL
689853,2016,J D Clement Early College HS
491335,2016,C C Spaulding Elementary
529299,2016,C C Spaulding Elementary
627463,2016,Lowe's Grove Middle
724116,2016,Kestrel Heights School
501558,2016,Baskerville Elementary
509332,2016,Williford Elementary
493642,2016,Williford Elementary
517558,2016,G R Edwards Middle
688969,2016,G R Edwards Middle
531173,2016,Williford Elementary
542591,2016,Williford Elementary
610577,2016,Rocky Mount Middle
677955,2016,Bethel Elementary
526443,2016,Bethel Elementary
718032,2016,South Greenville Elementary
499523,2016,CALVARY CHRISTIAN ACADEMY
609912,2016,East Carolina Laboratory School
477532,2016,KIPP Halifax College Prep
616913,2016,Chaloner Middle School
499530,2016,Princeville Elementary
608873,2016,W A Pattillo Middle
534915,2016,Eastern Elementary
563917,2016,Winstead Elementary
734308,2016,P W Moore Elementary
692260,2016,P W Moore Elementary
681922,2016,Bostian Elementary
627459,2016,Pleasant Ridge Elementary
668154,2016,Piedmont Community Charter School
701999,2016,East Elementary
689987,2016,Wolfe School
486641,2016,Park View Elementary
601169,2016,Pineville Elementary
662590,2016,Henderson High
727809,2016,Salisbury High
559962,2016,ST JOHN'S KINDERGARTEN
606876,2016,Henderson High
576035,2016,North Rowan High
697973,2016,Charlotte Lab School
517442,2016,Charlotte Lab School
641381,2016,Irwin Academic Center
622267,2016,Dilworth Elementary
622262,2016,Marie G Davis IB
565379,2016,VERITAS Community School CFA
517428,2016,Elizabeth Traditional Elem
573014,2016,Highland Mill Montessori
701283,2016,Garinger High
640640,2016,Garinger High
525585,2016,Commonwealth High
550189,2016,Commonwealth High
728339,2016,Merry Oaks Elementary
720785,2016,Commonwealth High
676733,2016,Hawthorne High
540061,2016,CHARLOTTE LEADERSHIP ACADEMY
728286,2016,Sugar Creek Charter
591209,2016,VERITAS Community School CFA
677600,2016,Walter G Byers School
646520,2016,VERITAS Community School CFA
589159,2016,Aristotle Preparatory Academy
521161,2016,Kennedy Charter
517544,2016,Allenbrook Elementary
555381,2016,Thomasboro Academy
737490,2016,Movement Charter School
525956,2016,Barringer Academic Center
527425,2016,Kennedy Charter
727033,2016,Thomasboro Academy
728637,2016,PAW CREEK CHRISTIAN ACADEMY
676122,2016,HOLY TRINITY CATHOLIC MIDDLE SCHOOL
585076,2016,Charlotte Secondary
624403,2016,Idlewild Elementary
726152,2016,Idlewild Elementary
640574,2016,Albemarle Road Middle
659329,2016,United Community School
617815,2016,Martin Luther King Jr Middle
519073,2016,Cochrane Collegiate Academy
500943,2016,HICKORY GROVE CHRISTIAN SCHOOL
489299,2016,Cochrane Collegiate Academy
513969,2016,BEREAN JR ACADEMY
722969,2016,Eastern Wayne Middle
886953,2017,EMMANUEL LUTHERN SCHOOL
771740,2017,FRENCH BROAD RIVER ACADEMY-GIRLS CAMPUS
743700,2017,Children's Village Academy
893163,2017,Southeast Elementary
764049,2017,Southeast Elementary
955424,2017,Central Middle
1006077,2017,North Whiteville Academy
1016583,2017,Chadbourn Middle
904121,2017,College Road Early Childhood Center
804944,2017,Career Readiness Academy at Mosley PLC
900749,2017,D.C. Virgo  Preparatory Academy
768040,2017,Williston Middle
887464,2017,D.C. Virgo  Preparatory Academy
1664001,2017,Douglass Academy
837951,2017,The International School at Gregory
981881,2017,Lake Forest Academy
951512,2017,New Hanover High
1001709,2017,New Hanover High
842874,2017,ST MARY CATHOLIC SCHOOL
998229,2017,Douglass Academy
740692,2017,Douglass Academy
918557,2017,Southern Pines Primary
752062,2017,COVENANT PREPARATORY SCHOOL
898564,2017,Southside/Ashpole Elem
870086,2017,Dillard Middle
783594,2017,Hawk Eye Elementary
838050,2017,Wayne Middle / High Academy
831814,2017,Lumberton Senior High
882845,2017,Rowland Norment Elementary
983870,2017,Janie C Hargrave Elem
758233,2017,Janie C Hargrave Elem
889795,2017,I E Johnson Elementary
807271,2017,LAURINBURG NORMAL & INDUSTRIAL INSTITUTE
880861,2017,Carter High School
930672,2017,WINSTON-SALEM STREET SCHOOL
804617,2017,Homebound/ Hospital Education
941995,2017,Carter High School
990070,2017,Carver High
860212,2017,Carver High
927825,2017,Quality Education Academy
963294,2017,Ashley Academy
929491,2017,Forest Park Elementary
803622,2017,Easton Elementary School
853512,2017,Cook Literacy Model School
870750,2017,Charles W McCrary Elementary
927830,2017,NEIGHBORS GROVE CHRISTIAN ACADEMY
763549,2017,BURLINGTON CHRISTIAN ACADEMY
778947,2017,BURLINGTON CHRISTIAN ACADEMY
796587,2017,Hugh M Cummings High
817712,2017,Eastlawn Elementary
770514,2017,Oak Hill Elementary
770500,2017,Parkview Village Elementary
1017980,2017,Fairview Elementary
821801,2017,Triangle Lake Montessori Elem
759846,2017,Montlieu Academy of Technology
768862,2017,Ferndale Middle
1015996,2017,Montlieu Academy of Technology
1000403,2017,South End Elementary
821200,2017,Bragg Street Academy
1005944,2017,Hopewell Elementary
915578,2017,Washington Elementary
821141,2017,Washington Elementary
851183,2017,James B Dudley High
897569,2017,Peeler Open Elementary
761630,2017,Hampton Elem Univ Partnership
983083,2017,Peeler Open Elementary
825758,2017,Washington Elementary
839355,2017,HOPE ACADEMY
915322,2017,Erwin Montessori
787935,2017,Wiley Accel/Enrichment
936714,2017,Middle College High at Bennett
950601,2017,Ben L. Smith High School
893147,2017,Middle College at NC A&T
859589,2017,SCALE School
867273,2017,Southeast Elementary
744991,2017,Onslow Early College
929479,2017,Dillard Middle
1007110,2017,Eastern Wayne Middle
810776,2017,Henderson Middle
766259,2017,Southern Middle
990121,2017,Hunter Elementary
855276,2017,Wake Young Men's Leadership Academy
855323,2017,Hunter Elementary
802221,2017,CATHEDRAL SCHOOL
779918,2017,ST MARY'S SCHOOL
849588,2017,THE FLETCHER ACADEMY
986743,2017,Wake Early College of Health and Science
778959,2017,Hilburn Drive Academy
814925,2017,Eastway Elementary
1017701,2017,Global Scholars Academy
960359,2017,Global Scholars Academy
815090,2017,KIPP Durham College Preparatory
927823,2017,Burton Elementary
842548,2017,Durham School of the Arts
740725,2017,Burton Elementary
919230,2017,Burton Elementary
748986,2017,Durham School of the Arts
767334,2017,Global Scholars Academy
792572,2017,Burton Elementary
761814,2017,Global Scholars Academy
934839,2017,Y E Smith Elementary
844420,2017,Lakeview School
818393,2017,Brogden Middle
1013121,2017,The Institute Development Young Leaders
856607,2017,Children's Village Academy
859506,2017,Hillandale Elementary
844422,2017,The Institute Development Young Leaders
781548,2017,Hillside New Tech High
940858,2017,J D Clement Early College HS
762186,2017,Lakewood Montessori Middle
888957,2017,OUR PLAYHOUSE PRESCHOOL & KINDERGART
752093,2017,J D Clement Early College HS
756663,2017,J D Clement Early College HS
791144,2017,DPS Hospital School
896301,2017,D S Johnson Elementary
953102,2017,Williford Elementary
965224,2017,Rocky Mount High
983147,2017,Rocky Mount Middle
983017,2017,GREENVILLE CHRISTIAN ACADEMY
820132,2017,Junius H Rose High
1001631,2017,Pactolus
1008668,2017,Roanoke Rapids High School
1003262,2017,Weldon Elementary Global Academy
827248,2017,Vick Elementary
809744,2017,Milton M Daniels Learning Cntr
955372,2017,Northeast Academy of Aerospace & AdvTech
806517,2017,P W Moore Elementary
810410,2017,Windsor Elementary
812007,2017,Perquimans Central
990160,2017,Cabarrus Co Opportunity School
998769,2017,Winecoff Elementary
862307,2017,FREEDOM ACADEMY
848077,2017,Rutherford Opportunity Center
793922,2017,Pleasant Ridge Elementary
963170,2017,East Elementary
905952,2017,Kings Mountain Intermediate
861338,2017,West Elementary
767160,2017,Asbury Academy
1016021,2017,Henderson High
757235,2017,ST JOHN'S KINDERGARTEN
